432,3435.39,1279799.178,161474.3958,507626.787,1770,0
433,2854.01,1279861.862,160648.3291,476378.6763,2286,0
434,2718.68,1280388.658,161052.7083,380131.6882,1636,0
435,4438.31,1281146.964,160688.4508,614044.6346,1916,0
436,3631.89,1280921.087,161934.2236,457563.902,1414,0
437,2560.28,1280382.422,161751.2503,397422.2996,1744,0
438,7149.53,1281894.844,162547.8646,1818538.953,4775,0
439,6852.64,1281599.461,161237.5194,1281649.408,3655,0
440,87802.56,1316830.642,226346.6407,267458108.2,4902,0
441,64972.53,1301056.299,224951.4817,152514776.8,2471,0
442,88872.95,1288206.276,226843.5247,149871396.3,3792,0
443,34291.94,1290508.339,211786.6325,69330938.41,2713,0
444,40730.22,1297742.801,213714.3414,82951410.95,5455,0
445,61832.5,1307532.86,215575.65,133599944.3,3471,0
446,45560.57,1319368.643,210447.8574,130922445.8,4040,0
447,78150.97,1307005.776,198840.8404,177615940.1,4398,0
448,44394.62,1303269.597,203967.7564,44988812.99,5044,0
449,7357.02,1301327.846,204159.6289,2081195.663,3451,0
450,13263.92,1300928.959,211029.1507,2688624.455,4787,0
451,57792.81,1294467.105,201255.38,139960395.9,6117,0
452,31204.73,1297625.553,191607.8835,44389334.15,2587,0
453,26594.84,1303016.594,188773.9458,36799838.05,2754,0
454,8710.02,1302852.028,182941.5099,2464658.155,3191,0
455,45379.32,1308590.069,182979.4882,106070808,4950,0
456,60709.35,1316223.053,196587.1679,171034714.9,3921,0
457,5589.13,1298678.987,186985.436,1263827.732,2386,0
458,9989.51,1291228.088,191977.5263,3335324.698,1962,0
459,42694.08,1247380.185,202238.3782,46231377.18,4307,0
460,31204.88,1248464.309,197398.7907,27277572.6,940,0
461,38543.12,1241799.348,198236.4746,54762707.12,6120,0
462,7609.82,1240834.496,203444.4561,871143.3085,732,0
463,7044.76,1238258.846,201214.2936,1444348.675,856,0
464,32738.32,1235197.448,199263.6274,47766017.24,2757,0
465,34807.08,1227061.171,197964.6489,57151803.53,2273,7307.67243
466,38466.15,1229026.561,190523.7407,77607298.02,2974,6230.669003
467,28880.88,1235224.099,191773.2224,41514060.54,7021,0
468,6114.32,1237994.605,194572.5234,2061628.97,1187,0
469,5753.35,1238484.372,193048.1288,1843417.351,1434,0
